Date/Time,Open,High,Low,Close,MACD,MACD_signal,MACD_hist,K,D,J,ATR (14),ATR (200),Supply Zone,Demand Zone,Entry Price,Stop Loss,Take Profit,Exit Price,Trade Status,Running PnL %
2022-01-04 16:00:00,46549.99,46772.41,46300,46733.77,-106.568045,-34.61154925,-71.95649573,40.06321456,33.29280412,53.60403543,669.54,680.21,,,,,,,,
2022-01-04 20:00:00,46733.78,47557.54,46410,46925.35,-84.95730189,-44.68069978,-40.27660211,48.5755831,38.38706378,68.95262173,705.40,701.45,,,,,,,,
2022-01-05 00:00:00,46925.34,46984.99,45500,46052.36,-136.6978616,-63.08413213,-73.61372942,41.27840805,39.3508452,45.13353376,773.65,735.52,,,,,,,,
2022-01-05 04:00:00,46052.35,46428.27,45760.05,45832.01,-193.2553045,-89.1183666,-104.1369379,32.86531551,37.18900197,24.2179426,790.42,732.72,,,,,,,,
2022-01-05 08:00:00,45832.01,46549,45722.21,46422.55,-188.2557477,-108.9458428,-79.3099049,36.85605182,37.07801859,36.41211827,754.05,736.48,,,,,,,,
2022-01-05 12:00:00,46422.56,46527.39,46246.01,46407.51,-183.3931235,-123.835299,-59.55782455,39.27288602,37.80964107,42.19937593,727.42,718.98,,,,,,,,
2022-01-05 16:00:00,46407.5,47070,46110,46270.99,-188.3839094,-136.7450211,-51.63888836,38.67240618,38.09722944,39.82275966,755.51,727.90,,,,,,,,
2022-01-05 20:00:00,46271,46822.17,45803.67,46622.53,-162.1041672,-141.8168503,-20.28731692,43.9672368,40.05389856,51.79391328,795.32,738.28,,,,,,,,
2022-01-06 00:00:00,46622.53,46674.37,44500,44685.93,-294.1538943,-172.2842591,-121.8696352,31.33850202,37.14876638,19.7179733,903.95,787.80,,,,,,,,
2022-01-06 04:00:00,44685.93,44847.99,42500,43451.13,-492.7620407,-236.3798154,-256.3822253,27.16106085,33.8195312,13.84412014,1000.61,839.81,,,,,,,,
2022-01-06 08:00:00,43451.14,43816,42803.37,42835,-691.9011635,-327.484085,-364.4170785,20.55084582,29.39663607,2.859265303,1035.31,845.38,,,,,,,,
2022-01-06 12:00:00,42835,43275.8,42600.05,43245.25,-807.3104345,-423.4493549,-383.8610795,19.13637715,25.97654977,5.456031925,1020.66,840.08,,,,,,,,
2022-01-06 16:00:00,43245.26,43273.87,42430.58,42878.34,-917.7998583,-522.3194556,-395.4804027,15.97465357,22.64258437,2.638791972,1036.99,840.18,,,,,,,,
2022-01-06 20:00:00,42878.33,43267.09,42632.44,42950.01,-988.1891237,-615.4933892,-372.6957345,14.3817729,19.88898055,3.367357617,1039.18,834.13,,,,,,,,
2022-01-07 00:00:00,42950.02,43508.78,42725.09,43438.1,-993.1400395,-691.0227193,-302.1173203,16.82668449,18.86821519,12.74362308,1061.41,832.69,,,,,,,,
2022-01-07 04:00:00,43438.11,43581.3,43007.81,43082.31,-1014.083235,-755.6348225,-258.4484128,16.16459329,17.96700789,12.55976408,1020.41,825.49,,,,,,,,
2022-01-07 08:00:00,43082.3,43145.83,41577.77,41803.11,-1120.979662,-828.7037905,-292.2758719,12.25018851,16.06140143,4.627762669,1026.34,845.56,,,,,,,,
2022-01-07 12:00:00,41803.11,41950,41000,41706.71,-1199.645756,-902.8921835,-296.7535722,14.28868975,15.47049754,11.92507417,1046.47,848.31,,,,,,,,
2022-01-07 16:00:00,41706.71,42883.47,41607.5,42258.62,-1203.58055,-963.0298567,-240.5506929,24.42423066,18.45507525,36.3625415,1078.56,859.28,,,,,,,,
2022-01-07 20:00:00,42258.62,42766.17,40610,41319.11,-1267.894014,-1024.002688,-243.8913261,24.23792427,20.38269159,31.94838963,1212.47,891.70,,,,,,,,
2022-01-08 00:00:00,41310.85,42315.85,40917.66,41775.38,-1267.435515,-1072.689254,-194.7462615,29.23235495,23.33257937,41.03190609,1243.77,904.05,,,,,,,,
2022-01-08 04:00:00,41775.38,42054,41336.82,41566.48,-1269.29697,-1112.010797,-157.286173,30.21844451,25.62786775,39.39959802,1222.25,899.60,,,,,,,,
2022-01-08 08:00:00,41566.48,42246.37,41558,41810.91,-1236.791762,-1136.96699,-99.82477246,33.6179594,28.29123164,44.27141494,1116.10,894.69,,,,,,,,
2022-01-08 12:00:00,41810.92,41999.99,41739,41913.58,-1189.040027,-1147.381597,-41.65842972,37.0360993,31.20618752,48.69592285,967.03,880.29,,,,,,,,
2022-01-08 16:00:00,41913.59,42200,41767.16,41940.22,-1135.952257,-1145.095729,9.143472337,42.17639502,34.86292336,56.80333836,925.62,870.34,,,,,,,,
2022-01-08 20:00:00,41940.22,42063.23,41400,41613.33,-1107.490645,-1137.574712,30.08406748,42.82829589,37.51804754,53.44879261,924.72,865.84,,,,,,,,
2022-01-09 00:00:00,41609.6,41740.53,40501,40831.07,-1134.973192,-1137.054408,2.081216113,33.17023373,36.06877627,27.37314864,953.03,873.79,,,,,,,,
2022-01-09 04:00:00,40831.06,42300,40720,41679.74,-1075.870764,-1124.81768,48.94691534,39.45935429,37.19896894,43.98012498,1020.55,888.51,,,,,,,,
2022-01-09 08:00:00,41679.74,42170.11,41388.13,41833.89,-1005.007942,-1100.855732,95.84779045,50.78741462,41.72845083,68.90534219,1020.43,886.33,,,,,,,,
2022-01-09 12:00:00,41833.9,42103.31,41681.17,41791.51,-941.4162948,-1068.967845,127.5515498,57.76989398,47.07559855,79.15848484,1009.62,877.05,,,,,,,,
2022-01-09 16:00:00,41791.5,41990,41410,41857.62,-875.5916565,-1030.292607,154.7009504,63.64982,52.60033903,85.74878193,939.04,871.22,,,,,,,,
2022-01-09 20:00:00,41857.62,41923.39,41200.02,41621.11,-832.9082885,-990.8157433,157.9074547,63.18752128,56.12939978,77.30376428,922.85,868.38,,,,,,,,
2022-01-10 00:00:00,41621.11,42740,41556.49,42695.26,-704.2878915,-933.5101729,229.2222814,74.79227636,62.35035864,99.67611179,916.25,874.33,,,,,,,,
2022-01-10 04:00:00,42695.27,42786.7,41766.43,41864.62,-661.7527327,-879.1586849,217.4059521,69.74776686,64.81616138,79.61097782,835.11,877.03,,,,,,,,
2022-01-10 08:00:00,41864.62,42037.05,41601,41967.59,-612.6719931,-825.8613465,213.1893534,67.88641575,65.8395795,71.98008824,766.39,869.01,,,,,,,,
2022-01-10 12:00:00,41967.59,42248.5,41811.7,42042.38,-561.2702514,-772.9431275,211.6728761,66.58597617,66.08837839,67.58117173,746.36,861.29,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-10 16:00:00,42042.38,42116.61,41455,41565.34,-552.6564622,-728.8857944,176.2293322,52.0653762,61.41404433,33.36803995,744.45,857.79,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-10 20:00:00,41565.33,41616.72,39650,40984.33,-585.9580637,-700.3002483,114.3421846,48.8900151,57.23936792,32.19130946,866.29,876.91,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-11 00:00:00,40984.34,42121.63,40564.89,41297.15,-580.4171753,-676.3236337,95.9064584,50.09740818,54.85871467,40.57479519,946.57,888.43,41766.43 - 42786.70 | bar 53 | 2022-01-10 04:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-11 04:00:00,41297.15,41985,41158.99,41822.49,-527.5541183,-646.5697306,119.0156123,56.48506185,55.4008304,58.65352474,958.20,887.39,41766.43 - 42786.70 | bar 53 | 2022-01-10 04:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-11 08:00:00,41822.49,42400.01,41544.64,42277.98,-443.7897959,-606.0137437,162.2239478,65.58393503,58.79519861,79.16140786,930.76,886.87,41766.43 - 42786.70 | bar 53 | 2022-01-10 04:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-11 12:00:00,42277.99,42387.78,41971.37,42211.05,-378.4441895,-560.4998328,182.0556433,70.93859343,62.84299688,87.12978652,847.64,879.28,41766.43 - 42786.70 | bar 53 | 2022-01-10 04:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-11 16:00:00,42212.21,42627.66,41575,41809.99,-354.9281254,-519.3854913,164.457366,71.47234453,65.71944609,82.97814139,866.98,882.03,41766.43 - 42786.70 | bar 53 | 2022-01-10 04:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-11 20:00:00,41809.99,42200,41268.93,41733.93,-338.526558,-483.2137047,144.6871467,70.976727,67.47187306,77.98643488,903.33,882.80,41766.43 - 42786.70 | bar 53 | 2022-01-10 04:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-12 00:00:00,41733.92,43100,41680.44,42972.05,-223.0510673,-431.1811772,208.1301099,79.41491945,71.45288853,95.3389813,963.30,891.05,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-12 04:00:00,42972.04,43095.26,42597.41,42729.29,-149.4023943,-374.8254206,225.4230263,82.69487384,75.20021696,97.68418759,947.19,885.10,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-12 08:00:00,42729.29,42965,42450,42605.02,-99.91112744,-319.842562,219.9314345,81.95491888,77.45178427,90.96118811,899.44,879.57,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-12 12:00:00,42605.01,42867.55,42463.13,42561.67,-63.4554497,-268.5651395,205.1096898,78.7251026,77.87622371,80.42286038,855.45,872.59,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-12 16:00:00,42561.66,43443.6,42508.69,42935.92,-4.315469146,-215.7152054,211.3997363,78.035018,77.92915514,78.2467437,891.08,873.49,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-12 20:00:00,42935.92,44078.4,42874.01,43560.29,91.87574604,-154.1970151,246.0727612,79.20949313,78.35593447,80.91661045,945.91,878.22,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-13 00:00:00,43560.29,43886.26,43317,43743.11,180.7761483,-87.20238246,267.9785308,82.16156895,79.6244793,87.23574825,939.31,873.86,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-13 04:00:00,43743.1,44322,43629.39,43902.66,261.0949689,-17.54291219,278.6378811,83.52937018,80.92610959,88.73589135,848.30,871.35,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
2022-01-13 08:00:00,43902.65,44075.42,43422.72,43509.93,289.7184896,43.90936818,245.8091215,78.77222628,80.20814849,75.90038187,783.73,868.35,46110.00 - 47070.00 | bar 26 | 2022-01-05 16:00:00,40501.00 - 41740.53 | bar 46 | 2022-01-09 00:00:00,,,,,,
