Date/Time,Open,High,Low,Close,MACD,MACD_signal,MACD_hist,K,D,J,ATR (14),ATR (200),Supply Zone,Demand Zone,Entry Price,Stop Loss,Take Profit,Exit Price,Trade Status,Running PnL %
2025-03-12 00:00:00,81232.23,83617.4,80609.96,83104.01,-1525.122966,-1726.985721,201.8627556,62.9420762,47.57956895,93.6670907,2516.56,1617.31,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,79522.29,77217.61,85653.66,,RUNNING LONG,4.50%
2025-03-12 04:00:00,83104.01,83306.87,82550.52,82932.99,-1315.394052,-1644.667387,329.2733358,71.39222875,55.51712222,103.1424418,2402.96,1610.54,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,79522.29,77217.61,85653.66,,RUNNING LONG,4.29%
2025-03-12 08:00:00,82932.99,83783.26,82100.61,82127.72,-1200.324343,-1555.798779,355.4744352,73.2393316,61.42452535,96.86894412,2413.49,1609.60,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,79522.29,77217.61,85653.66,,RUNNING LONG,3.28%
2025-03-12 12:00:00,82127.73,82541.47,81296,82447.79,-1070.958454,-1458.830714,387.8722596,75.95723392,66.26876154,95.3341787,2249.62,1609.36,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,79522.29,77217.61,85653.66,,RUNNING LONG,3.68%
2025-03-12 16:00:00,82447.78,83076.79,82000.29,83004.45,-912.992832,-1349.663137,436.6703054,80.35446366,70.96399558,99.13539982,2133.20,1607.76,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,79522.29,77217.61,85653.66,,RUNNING LONG,4.38%
2025-03-12 20:00:00,83004.45,84539.85,80607.65,81738.97,-879.7760872,-1255.685727,375.9096401,69.8717424,70.59991119,68.41540483,2355.45,1620.84,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,79522.29,77217.61,85653.66,,RUNNING LONG,2.79%
2025-03-13 00:00:00,81738.97,83165.46,81626.64,82915.93,-749.8370868,-1154.515999,404.6789125,70.03996961,70.41326399,69.29338083,2253.05,1622.85,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,79522.29,77217.61,85653.66,,RUNNING LONG,4.27%
2025-03-13 04:00:00,82915.94,83887.26,82709.36,83680.12,-578.526849,-1039.318169,460.7913202,74.79891003,71.875146,80.64643807,2008.97,1613.87,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,79522.29,77217.61,85653.66,83680.12,ATR MOVE EXIT,5.23%
2025-03-13 08:00:00,83680.12,84336.33,83312.92,83577.14,-445.9314564,-920.6408266,474.7093702,75.03836258,72.92955153,79.25598468,1882.78,1610.46,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-13 12:00:00,83577.14,83709.03,82851,83151.99,-370.879437,-810.6885487,439.8091117,71.59399307,72.48436538,69.81324846,1838.60,1608.13,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-13 16:00:00,83152,83522.61,82400.04,82975.86,-321.9017075,-712.9311805,391.0294729,67.80468941,70.92447339,61.56512146,1680.76,1611.02,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-13 20:00:00,82975.86,83900,80954.29,81044.72,-433.9115011,-657.1272446,223.2157435,48.90817688,63.58570789,19.55311487,1807.24,1621.18,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-14 00:00:00,81044.72,81264.73,79939.9,80211.4,-583.199271,-642.3416499,59.14237888,34.57286394,53.91475991,-4.110927979,1775.65,1625.66,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-14 04:00:00,80210.4,81484.23,80189.89,81115.78,-621.3722044,-638.1477608,16.77555635,31.56953815,46.46635265,1.775909136,1641.87,1627.99,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-14 08:00:00,81115.78,82270.51,80818.84,81888.77,-582.5355887,-627.0253264,44.48973767,35.82251427,42.91840652,21.63072975,1530.75,1630.24,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-14 12:00:00,81888.77,82454.5,81780.08,82170.85,-522.9673503,-606.2137312,83.24638086,40.79653664,42.21111656,37.9673768,1524.89,1631.85,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-14 16:00:00,82170.84,83348.46,82170.84,83253.15,-384.0000142,-561.7709878,177.7709736,52.31845196,45.58022836,65.79489914,1488.82,1633.04,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-14 20:00:00,83253.15,85309.71,82640.59,84724.58,-153.3673718,-480.0902646,326.7228928,64.58008092,51.91351255,89.91321767,1590.51,1643.66,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,78258.52 - 80854.46 | bar 350 | 2025-02-28 16:00:00,,,,,,
2025-03-15 00:00:00,84724.58,84950,83949.19,84554,15.46797331,-380.978617,396.4465903,71.69561733,58.50754747,98.07175704,1585.10,1644.74,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-15 04:00:00,84554,84554.01,83717.69,83983.2,102.0362013,-284.3756533,386.4118546,72.89604199,63.30371231,92.08070135,1363.97,1643.90,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-15 08:00:00,83983.19,84676.28,83964.57,84491.99,209.2847423,-185.6435742,394.9283165,76.85466156,67.8206954,94.92259388,1304.89,1644.06,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-15 12:00:00,84492,84559,83791.09,83827.31,237.9034597,-100.9341674,338.8376271,74.9183934,70.18659473,84.38199073,1275.61,1637.67,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-15 16:00:00,83827.32,84184.58,83618,84103.74,279.6657772,-24.81417852,304.4799557,74.32765668,71.56694871,79.84907262,1242.97,1631.12,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-15 20:00:00,84103.74,84499.74,84010.58,84346.02,328.5256467,45.85378653,282.6718602,73.78415053,72.30601599,76.74041962,1216.63,1628.53,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-16 00:00:00,84346.03,84498.72,84076.92,84299.98,359.3895827,108.5609458,250.8286369,71.79990603,72.13731267,71.12509276,1166.57,1627.66,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-16 04:00:00,84299.99,84467.7,84237.58,84338.44,382.5431555,163.3573877,219.1857678,69.07022169,71.11494901,64.98076706,972.60,1621.42,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-16 08:00:00,84338.44,84393.72,83733.86,84332.34,395.8373433,209.8533788,185.9839645,63.92319084,68.71769629,54.33417994,925.10,1620.84,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-16 12:00:00,84332.35,84418,83972.57,84273.96,397.0849566,247.2996944,149.7852622,63.27665923,66.90401727,56.02194316,864.47,1621.25,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-16 16:00:00,84273.95,84335.43,82381.46,82410.02,244.8468763,246.8091308,-1.962254435,42.59928684,58.80244046,10.1929796,900.34,1627.36,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-16 20:00:00,82410.01,83508.95,82400,83320.83,195.4389573,236.5350961,-41.09613877,42.77920683,53.46136258,21.41489533,931.38,1628.30,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-17 00:00:00,83320.83,85117.04,82562.36,83098.47,136.763705,216.5808179,-79.81711286,37.25631435,48.05967984,15.64958338,1029.74,1638.86,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-17 04:00:00,83098.47,83453.01,81981.12,82574.53,47.43872152,182.7523986,-135.3136771,31.14520806,42.42152258,8.592579028,944.23,1638.40,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-17 08:00:00,82574.52,83725.39,82523,83675.65,64.75278037,159.152475,-94.39969459,38.77551742,41.20618753,33.9141772,958.63,1633.57,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-17 12:00:00,83675.64,83869.77,82682.62,83567.87,68.982168,141.1184136,-72.13624556,42.71674035,41.70970513,44.73081077,983.69,1631.58,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-17 16:00:00,83567.88,83783.02,83220.11,83514.73,67.2705809,126.348847,-59.07826613,44.77936945,42.73292657,48.87225521,973.06,1628.58,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-17 20:00:00,83514.73,84000,82456,83531.06,66.46565562,114.3722088,-47.90655313,46.32803563,43.93129626,51.12151438,1028.49,1631.69,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-18 00:00:00,83531.07,84756.83,83103.6,84482.55,140.979909,119.6937488,21.28616017,57.47436446,48.44565233,75.53178873,1106.11,1637.18,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-18 04:00:00,84482.55,84506.8,83746.12,84010.03,160.0595102,127.7669011,32.29260912,59.8825882,52.25796429,75.13183604,1125.50,1628.26,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-18 08:00:00,84010.02,84021.74,82960,83147.6,104.386041,123.0907291,-18.70468809,52.3208513,52.27892662,52.40470065,1171.21,1620.67,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-18 12:00:00,83147.6,83280,82244.68,83163.81,60.87074693,110.6467326,-49.77598569,49.08342014,51.21375779,44.82274482,1228.73,1619.52,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-18 16:00:00,83163.81,83452.3,82500,82581.1,-20.40010448,84.43736521,-104.8374697,37.18618551,46.53790037,18.4827558,1249.62,1620.70,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-18 20:00:00,82581.09,82821.6,81134.66,81610.21,-161.2912832,35.29163553,-196.5829187,29.16708043,40.74762705,6.005987176,1338.30,1620.31,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-19 00:00:00,81610.22,82476.26,81245.65,82317.21,-213.4391721,-14.45452599,-198.9846461,30.32723914,37.27416442,16.4333886,1286.63,1622.78,83103.60 - 84756.83 | bar 454 | 2025-03-18 00:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-19 04:00:00,82317.2,82810.95,81870.23,82715.03,-220.1284962,-55.58932003,-164.5391762,34.76165131,36.43666005,31.41163384,1274.61,1621.77,83103.60 - 84756.83 | bar 454 | 2025-03-18 00:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-19 08:00:00,82715.03,83280,82547.16,83037.17,-197.163055,-83.90406702,-113.258988,40.68244736,37.85192249,46.34349711,1144.48,1619.71,83103.60 - 84756.83 | bar 454 | 2025-03-18 00:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-19 12:00:00,83037.17,83364.16,82792.91,83190,-164.7317486,-100.0696033,-64.66214526,47.43850256,41.04744918,60.22060933,1080.15,1616.69,83103.60 - 84756.83 | bar 454 | 2025-03-18 00:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-19 16:00:00,83190,84119.09,83178.74,83881.4,-82.29090457,-96.51386358,14.22295901,62.30422341,48.13304059,90.64658905,1061.43,1617.23,83103.60 - 84756.83 | bar 454 | 2025-03-18 00:00:00,79939.90 - 81264.73 | bar 430 | 2025-03-14 00:00:00,,,,,,
2025-03-19 20:00:00,83881.4,84888,83510.21,84733.05,51.17518012,-66.97605484,118.151235,73.49337459,56.58648526,107.3071533,1075.05,1620.68,83103.60 - 84756.83 | bar 454 | 2025-03-18 00:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-20 00:00:00,84733.05,85950,83578.32,85433.38,211.0262131,-11.37560126,222.4018143,78.75270648,63.97522566,108.3076681,1204.25,1630.56,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-20 04:00:00,85433.38,87000,85200.1,86845.94,446.5436182,80.20824264,366.3353756,84.95959875,70.97001669,112.9387629,1222.52,1632.98,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-20 08:00:00,86845.93,87453.67,85619.56,85891.02,549.8010312,174.1268004,375.6742308,81.58257525,74.50753621,95.73265333,1235.44,1630.49,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-20 12:00:00,85891.01,86013.05,85430.38,85816.39,618.4817846,262.9977972,355.4839874,77.9470976,75.65405668,82.53317946,1222.73,1625.57,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-20 16:00:00,85816.39,86300,84755.14,85502.17,640.1772833,338.4336944,301.7435889,72.04016893,74.44942743,67.22165193,1257.24,1629.55,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-20 20:00:00,85502.16,86532.04,84565.16,84691.76,585.2316223,387.79328,197.4383423,61.60718248,70.16867911,44.48418922,1323.78,1637.21,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-21 00:00:00,84691.27,84908,83655.23,84174.79,494.2739492,409.0894138,85.1845354,48.83805389,63.05847071,20.39722027,1345.24,1641.33,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-21 04:00:00,84176.87,84609.21,83922.01,84223.39,421.2549866,411.5225284,9.732458198,38.58708038,54.9013406,5.958559953,1273.83,1642.08,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-21 08:00:00,84223.38,84850.33,84180.09,84451.96,377.4792753,404.7138778,-27.23460251,33.23922432,47.68063517,4.356402619,1233.80,1643.38,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-21 12:00:00,84451.97,84798.93,83700.47,83937.98,297.8790538,383.346913,-85.46785914,24.64076467,40.00067834,-6.079062666,1245.07,1647.24,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-21 16:00:00,83937.99,84337.66,83732.09,84046.52,240.7780365,354.8331377,-114.0551012,19.86095452,33.28743707,-6.992010562,1235.98,1648.80,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-21 20:00:00,84046.52,84358.51,83175.25,83565.48,154.9233016,314.8511705,-159.9278689,17.11566775,27.8968473,-4.446691331,1279.70,1652.37,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-22 00:00:00,83565.47,84435.87,83379,83956.36,117.0739988,275.2957361,-158.2217373,19.16696256,24.98688572,7.527116236,1288.02,1656.01,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-22 04:00:00,83956.35,84584,83813.21,84088.79,96.65002652,239.5665942,-142.9165677,21.84953845,23.94110329,17.66640875,1244.66,1656.41,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-22 08:00:00,84088.79,84338.98,83989.58,84256.74,92.94463484,210.2422023,-117.2975675,35.37124522,27.7511506,50.61143446,1100.21,1655.36,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-22 12:00:00,84256.73,84429.09,84153.21,84274.72,90.41665406,186.2770927,-95.86043862,45.45978518,33.6540288,69.07129796,991.35,1650.56,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-22 16:00:00,84274.71,84539.17,84109,84239.25,84.57613745,165.9369016,-81.36076418,51.47964156,39.59589972,75.24712523,891.07,1649.64,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-22 20:00:00,84239.24,84296.39,83975.42,84109.09,68.65326959,146.4801752,-77.82690563,53.49102631,44.22760858,72.01786177,872.38,1647.92,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-23 00:00:00,84109.08,84320,84063.53,84171.59,60.38146977,129.2604341,-68.87896437,59.23572118,49.23031278,79.24653798,780.35,1646.91,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-23 04:00:00,84171.59,84204.19,83625.1,83840.59,26.80804859,108.769957,-81.96190843,55.23351539,51.23138032,63.23778554,681.22,1642.40,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-23 08:00:00,83840.59,84277.07,83809.75,84224.39,30.81510553,93.17898673,-62.3638812,60.20795909,54.22357324,72.17673078,625.12,1641.03,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-23 12:00:00,84224.39,84328.24,84070.22,84279.82,38.02513469,82.14821632,-44.12308163,62.89805122,57.1150659,74.46402185,594.46,1637.70,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-23 16:00:00,84279.82,85027.32,84263.05,84679.99,75.16307622,80.7511883,-5.588112076,67.00869829,60.41294336,80.20020815,601.18,1637.59,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-23 20:00:00,84680,85254.17,84573.4,85189.41,144.0406877,93.40908817,50.6315995,76.68070745,65.83553139,98.37105956,571.35,1635.77,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-24 00:00:00,85189.41,85413.05,84800,85011.19,182.1461589,111.1565023,70.98965657,76.96179829,69.54428702,91.79682082,571.88,1634.72,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-24 04:00:00,85011.2,86129.64,84923.91,86082.5,295.3857599,148.0023538,147.3834061,84.01380488,74.36745964,103.3064953,573.49,1632.98,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-24 08:00:00,86082.5,86641.13,85519.09,86532.07,416.6031594,201.7225149,214.8806445,88.13719932,78.95737287,106.4968522,578.14,1627.36,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-24 12:00:00,86532.07,87300,86532.06,86874.52,534.1443908,268.2068901,265.9375007,88.23213218,82.0489593,100.5984779,577.94,1621.43,85619.56 - 87453.67 | bar 468 | 2025-03-20 08:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-24 16:00:00,86874.52,87909.99,86838.76,87689.52,685.1622287,351.5979578,333.5642708,90.36242068,84.8201131,101.4470358,629.50,1622.26,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-24 20:00:00,87689.52,88765.43,87138.6,88350.01,848.3615919,450.9506846,397.4109072,90.62570026,86.75530882,98.36648315,725.99,1626.31,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-25 00:00:00,88350.01,88536,87690.59,88222,956.3447786,552.0295034,404.3152751,89.7271873,87.74593498,93.68969195,755.65,1626.27,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-25 04:00:00,88222.01,88481.14,87050.6,87498.16,972.3062521,636.0848532,336.2213989,83.07463782,86.18883593,76.84624161,834.91,1627.61,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-25 08:00:00,87498.16,87679.25,86330.66,86520.88,895.7716089,688.0222043,207.7494046,69.84877824,80.74215003,48.06203466,912.92,1628.99,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-25 12:00:00,86520.89,86879.77,86310,86436.82,818.8947048,714.1967044,104.6980004,59.69355508,73.72595172,31.62876182,912.25,1627.63,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-25 16:00:00,86436.82,87500,86406.49,87370.43,823.8073901,736.1188415,87.6885486,58.80521359,68.75237234,38.91089608,956.98,1628.36,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-25 20:00:00,87370.44,88258.8,86929.46,87774.37,850.4913757,758.9933484,91.49802728,59.08281797,65.52918755,46.19007881,1033.50,1632.22,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-26 00:00:00,87774.37,88321.27,87588.59,88116.23,888.9763059,784.9899399,103.986366,63.90875834,64.98904448,61.74818606,1031.25,1632.97,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-26 04:00:00,88116.23,88539.63,87132.65,87392.87,851.293601,798.2506721,53.04292891,57.3061833,62.42809075,47.06236839,1083.12,1633.69,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-26 08:00:00,87392.88,87892.14,87030.56,87153.51,792.9745177,797.1954412,-4.22092352,50.81473472,58.55697208,35.33026002,1100.87,1629.85,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-26 12:00:00,87153.5,88275,87052,88140.45,816.976438,801.1516406,15.82479741,61.24201683,59.45198699,64.8220765,1102.10,1632.41,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-26 16:00:00,88140.45,88259.81,87837.49,87954.96,811.6741654,803.2561455,8.418019862,65.42043238,61.44146879,73.37835957,1052.12,1632.41,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
2025-03-26 20:00:00,87954.97,88000,86434.36,86752.52,702.3489756,783.0747116,-80.72573595,50.229368,57.70410186,35.27990028,1109.10,1637.78,91265.96 - 92810.64 | bar 385 | 2025-03-06 12:00:00,81134.66 - 82821.60 | bar 459 | 2025-03-18 20:00:00,,,,,,
